,CO,NO2,SO3,O3,PM25,PM10
2017/2/3 17:00,0.104430811,0.290317772,0.094284558,0.222296044,0.077067669,0.089939499
2017/2/3 18:00,0.10624858,0.150314294,0.19044373,0.165187953,0.09267822,0.108862512
2017/2/3 19:00,0.090229493,0.106021268,0.191743178,0.149664257,0.102016405,0.118564821
2017/2/3 20:00,0.123608271,0.100163979,0.193063929,0.12597373,0.121969362,0.135852388
2017/2/3 21:00,0.145035219,0.076977068,0.216347485,0.116616215,0.139660649,0.152678419
2017/2/3 22:00,0.128220859,0.061510845,0.252987666,0.096322314,0.142977765,0.157695125
2017/2/3 23:00,0.161395137,0.056374071,0.258036342,0.093325072,0.183245547,0.202544473
2017/2/4 0:00,0.167302886,0.049603717,0.285090429,0.083769731,0.204525351,0.226855429
2017/2/4 1:00,0.166848444,0.037025765,0.307969239,0.070295208,0.216326243,0.243260056
2017/2/4 2:00,0.151011134,0.040373674,0.300641203,0.064946456,0.226468578,0.258731576
2017/2/4 3:00,0.155555556,0.037827027,0.30709584,0.064696375,0.240410518,0.278527497
2017/2/4 4:00,0.175551011,0.031367239,0.335428072,0.059844054,0.250693579,0.290908726
2017/2/4 5:00,0.165939559,0.024907451,0.34522719,0.04872104,0.260242853,0.305557506
2017/2/4 6:00,0.19752329,0.028323685,0.370087127,0.048097703,0.26001166,0.298293317
